lat,lon,name,admin1,admin2,cc
42.2475,20.38028,Golaj,,,AL
41.53444,20.45,Gjorica e Sipërme,,,AL
40.07583,20.13889,Gjirokastër,,,AL
41.0225,20.18889,Gjinar,,,AL
42.11806,20.43583,Gjinaj,,,AL
41.04306,20.02972,Gjergjan,,,AL
41.93778,20.01111,Gjegjan,,,AL
41.67972,20.33139,Fushë-Muhurr,,,AL
41.80611,20.23194,Fushë-Lurë,,,AL
41.76056,20.34111,Fushë-Çidhnë,,,AL
41.52194,20.28222,Fushë-Bulqizë,,,AL
42.06222,20.01667,Fushë-Arrëz,,,AL
40.36889,20.42444,Frashër,,,AL
42.26056,20.01694,Fierzë,,,AL
42.16694,20.35083,Fajzë,,,AL
40.33778,20.67889,Ersekë,,,AL
41.11138,20.08224,Elbasan,,,AL
40.58333,20.79222,Drenovë,,,AL
40.65139,20.81361,Dishnicë,,,AL
41.67361,20.05833,Derjan,,,AL
40.62917,20.25111,Gjerbës,,,AL
40.50417,20.22722,Çorovodë,,,AL
40.4175,20.55028,Çlirim,,,AL
40.85139,20.725,Cerava,,,AL
40.42056,20.26056,Çepan,,,AL
40.11806,20.54083,Çarshovë,,,AL
41.87833,20.50472,Kokaj,,,AL
40.445,20.00472,Buz,,,AL
41.87861,20.42194,Bushtricë,,,AL
41.61028,20.00889,Burrel,,,AL
41.49167,20.22194,Bulqizë,,,AL
42.32639,20.07639,Bujan,,,AL
41.105,20.0225,Bradashesh,,,AL
41.86139,20,Blinisht,,,AL
42.16056,20.19194,Blerim,,,AL
40.6275,20.99,Bilisht,,,AL
41.99472,20.4125,Bicaj,,,AL
40.84583,20.65722,Dardhas,,,AL
40.27778,20.61833,Barmash,,,AL
40.41667,20.13444,Ballaban,,,AL
41.91306,20.28833,Arrën,,,AL
41.73583,20.32417,Arras,,,AL
42.31,20.20278,Bytyç,,,AL
41.19694,20.33556,Librazhd-Qendër,,,AL
41.19639,20.05972,Funarë,,,AL
40.71806,20.43806,Moglicë,,,AL
40.57111,20.15,Bogovë,,,AL
40.27917,20.2725,Piskovë,,,AL
39.99222,19.91389,Lukovë,,,AL
39.76889,19.99972,Ksamil,,,AL
40.70917,19.64972,Zharrëz,,,AL
41.70778,19.68917,Zejmen,,,AL
41.38944,19.8275,Zall-Herr,,,AL
41.42972,19.93028,Zall-Bastar,,,AL
41.34444,19.5475,Xhafzotaj,,,AL
42.02806,19.54778,Vukatanë,,,AL
41.1475,19.7875,Vrap,,,AL
40.20972,19.69083,Vranisht,,,AL
41.39083,19.655,Vorë,,,AL
40.4696,19.48379,Vlorë,,,AL
41.87833,19.40556,Velipojë,,,AL
40.70167,19.93222,Velabisht,,,AL
41.29917,19.74417,Vaqarr,,,AL
40.69722,19.98028,Uznovë,,,AL
40.76889,19.87778,Ura Vajgurore,,,AL
41.87528,19.79472,Ungrej,,,AL
41.68278,19.89333,Ulëz,,,AL
40.76306,19.43278,Topojë,,,AL
41.32744,19.81866,Tirana,,,AL
41.5475,19.67778,Thumanë,,,AL
41.04,19.61417,Tërbuf,,,AL
40.79361,19.88028,Tapi,,,AL
41.18,19.5425,Synej,,,AL
41.38056,19.53778,Sukth,,,AL
40.75111,19.7375,Strum,,,AL
40.71722,19.91778,Starovë,,,AL
40.64679,19.86924,Sinjë,,,AL
41.06889,19.69944,Sinaballaj,,,AL
42.06828,19.51258,Shkodër,,,AL
41.34556,19.56722,Shijak,,,AL
41.02417,19.81611,Shezë,,,AL
41.69083,19.65333,Shënkoll,,,AL
41.81361,19.59389,Shëngjin,,,AL
41.18333,19.53333,Shëngjergj,,,AL
40.99861,19.94778,Shalës,,,AL
42.29944,19.805,Nicaj-Shalë,,,AL
40.39639,19.72972,Sevaster,,,AL
41.63528,19.755,Selitë,,,AL
42.45139,19.89167,Valbonë,,,AL
40.53056,19.63583,Selenicë,,,AL
40.80591,19.7516,Samaticë,,,AL
40.67083,19.69833,Ruzhdie,,,AL
41.77444,19.78611,Rubik,,,AL
41.07639,19.66528,Rrogozhinë,,,AL
41.7675,19.87556,Rrëshen,,,AL
41.32278,19.51028,Rrashbull,,,AL
40.96778,19.82111,Rrasa e Sipërme,,,AL
42.04444,19.97056,Rrapë,,,AL
40.7375,19.70222,Roskovec,,,AL
40.88639,19.51139,Remas,,,AL
42.05306,19.83722,Qerret,,,AL
42.08972,19.895,Qelëz,,,AL
42.04444,19.89972,Pukë,,,AL
40.21333,19.94472,Progonat,,,AL
41.42722,19.67278,Prezë,,,AL
40.78028,19.84417,Poshnjë,,,AL
40.69917,19.57444,Portëz,,,AL
40.76713,19.78608,Pobrat,,,AL
41.2175,19.69611,Peza e Madhe,,,AL
41.25306,19.85306,Petrelë,,,AL
41.05,19.79917,Përparim,,,AL
40.77889,19.92306,Perondi,,,AL
41.04611,19.75111,Peqin,,,AL
40.64278,19.65083,Patos Fshat,,,AL
40.68333,19.61944,Patos,,,AL
41.35389,19.80667,Paskuqan,,,AL
41.05167,19.96083,Papër,,,AL
41.05472,19.8375,Pajovë,,,AL
40.74389,19.93528,Otllak,,,AL
40.32528,19.47139,Orikum,,,AL
40.625,19.46694,Novoselë,,,AL
41.44417,19.74833,Nikël,,,AL
42.24444,19.75806,Nicaj-Shosh,,,AL
40.64444,19.7925,Ngraçan,,,AL
41.26389,19.65583,Ndroq,,,AL
40.75972,19.90417,Moravë,,,AL
41.68389,19.71556,Milot,,,AL
40.35167,19.98028,Memaliaj,,,AL
40.75361,19.57944,Mbrostar-Urë,,,AL
41.42861,19.59306,Manzë,,,AL
41.5775,19.69222,Mamurras,,,AL
41.37917,19.6075,Maminas,,,AL
40.79167,19.92889,Magjatë,,,AL
41.1275,19.57389,Luzi i Vogël,,,AL
40.94194,19.705,Lushnjë,,,AL
40.44278,19.95444,Luftinjë,,,AL
40.83444,19.55222,Libofshë,,,AL
41.78361,19.64361,Lezhë,,,AL
40.67611,19.48972,Levan,,,AL
42.29472,19.93167,Lekbibaj,,,AL
41.11444,19.60972,Lekaj,,,AL
40.75472,19.94806,Lapardha Një,,,AL
41.63556,19.71306,Laç,,,AL
40.47333,19.76639,Kutë,,,AL
40.78389,19.78667,Kutalli,,,AL
40.7175,19.74556,Kurjan,,,AL
40.72667,19.68667,Kuman,,,AL
40.80028,19.91667,Kuçovë,,,AL
42.03972,19.52528,Kuç,,,AL
41.10056,19.5275,Kryevidh,,,AL
40.87194,19.68083,Krutja e Poshtme,,,AL
41.50917,19.79278,Krujë,,,AL
41.21556,19.97139,Krrabë,,,AL
40.43861,19.84444,Krahës,,,AL
40.83083,19.90056,Kozarë,,,AL
40.38944,19.60222,Kotë,,,AL
42.22833,19.46667,Kopliku i Siperm,,,AL
42.21361,19.43639,Koplik,,,AL
41.58167,19.98556,Kombësi,,,AL
40.82417,19.60389,Kolonjë,,,AL
41.78667,19.67611,Kolç,,,AL
41.18556,19.55694,Kavajë,,,AL
41.40306,19.51806,Katundi i Ri,,,AL
42.3525,19.48917,Kastrat,,,AL
41.34972,19.71028,Kashar,,,AL
41.06306,19.71611,Karinë,,,AL
40.92194,19.71778,Karbunara e Vogël,,,AL
41.38167,19.76028,Kamëz,,,AL
41.84889,19.68694,Kallmeti i Madh,,,AL
41.41806,19.82139,Kallmet,,,AL
40.59,19.77833,Kalenjë,,,AL
40.91417,19.88944,Kajan,,,AL
41.89333,19.89861,Kaçinar,,,AL
41.54528,19.6,Ishëm,,,AL
40.97167,19.78972,Hysgjokaj,,,AL
42.36194,19.44417,Hot,,,AL
40.10167,19.74472,Himarë,,,AL
41.18028,19.60694,Helmas,,,AL
40.56194,19.73583,Hekal,,,AL
40.82028,19.89694,Havaleas,,,AL
41.48278,19.69972,Hasan,,,AL
41.95306,19.63778,Hajmel,,,AL
41.53611,19.99083,Gurra e Vogël,,,AL
42.045,19.57472,Guri i Zi,,,AL
42.15917,19.51889,Gruemirë,,,AL
40.55194,19.77833,Greshicë,,,AL
40.92944,19.9475,Grekan,,,AL
40.88806,19.58583,Gradishtë,,,AL
41.15194,19.96361,Gracen,,,AL
40.95306,19.58083,Grabjan,,,AL
41.09056,19.62472,Gosë e Madhe,,,AL
40.80951,19.78419,Çlirim,,,AL
40.81194,19.9475,Goraj,,,AL
40.96778,19.68528,Golem,,,AL
41.02556,19.72389,Gjoçaj,,,AL
41.33306,19.57806,Gjepalaj,,,AL
41.88,19.59139,"Gjadër, Dajc",,,AL
40.83694,19.92611,Gegë,,,AL
41.65028,19.62,Fushëkuqe,,,AL
41.47833,19.71778,Fushë-Krujë,,,AL
40.5,19.81667,Fratar,,,AL
40.65583,19.5025,Frakulla e Madhe,,,AL
40.86722,19.78528,Fier-Shegan,,,AL
40.71667,19.56667,Fier-Çifçi,,,AL
40.7251,19.55823,Fier,,,AL
41.31191,19.87072,Farka e Madhe,,,AL
40.73194,19.95278,Dushnik,,,AL
41.32355,19.45469,Durrës,,,AL
40.72111,19.99333,Duhanas,,,AL
40.79183,19.7685,Drenovicë,,,AL
40.60056,19.70083,Drenovë,,,AL
40.99667,19.52944,Divjakë,,,AL
40.15139,19.63889,Dhërmi,,,AL
40.74556,19.49389,Dërmënas,,,AL
42.01,19.62472,Vau i Dejës,,,AL
41.39361,19.91583,Dajt,,,AL
41.99167,19.41056,Dajç,,,AL
41.91556,19.60444,Dajç,,,AL
40.73028,19.79056,Cukalat,,,AL
41.50944,19.84583,Cudhi Zall,,,AL
41.03167,19.97583,Cërrik,,,AL
40.60333,19.62611,Cakran,,,AL
42.11944,19.89972,Bushat,,,AL
40.81806,19.64083,Bubullimë,,,AL
41.47417,19.65167,Bubq,,,AL
40.26778,19.66917,Brataj,,,AL
41.24528,19.90111,Bërzhitë,,,AL
41.38,19.6875,Bërxull,,,AL
42.01528,19.48167,Bërdica e Madhe,,,AL
40.70583,19.95222,Berat,,,AL
40.975,19.88194,Belsh,,,AL
41.63194,19.92917,Baz,,,AL
40.59889,19.73472,Ballsh,,,AL
40.99528,19.76528,Ballagat,,,AL
41.21389,19.79694,Baldushk,,,AL
40.53639,19.59611,Armen,,,AL
40.59444,19.80667,Aranitas,,,AL
40.8575,19.75528,Allkaj,,,AL
40.7025,19.8025,Allambres,,,AL
41.24583,19.53472,Golem,,,AL
41.81917,19.64028,Balldreni i Ri,,,AL
42.25667,19.4275,Aliaj,,,AL
42.16222,19.49667,Grudë-Fushë,,,AL
41.38306,19.66028,Kodër-Vorë,,,AL
40.92056,19.84694,Fierzë,,,AL
40.7625,19.96139,Lapardha Dy,,,AL
40.72667,19.75722,Dushk,,,AL
40.5475,19.84806,Selitë,,,AL
40.45694,19.64361,Vllahinë,,,AL
42.35734,20.07679,Bajram Curri,,,AL
40.8182,19.99378,Lumas,,,AL
40.5082,20.23419,Qendër Skrapar,,,AL
39.63892,45.51111,Zaritap,,,AM
39.82233,45.04169,Zangakatun,,,AM
39.90539,44.73131,Goravan,,,AM
39.83893,44.61951,Yeghegnavan,,,AM
39.7644,45.33268,Yeghegnadzor,,,AM
39.96515,44.55937,Vostan,,,AM
39.88114,44.64917,Vosketap,,,AM
39.79236,45.36389,Vernashen,,,AM
39.53117,46.31829,Verishen,,,AM
39.91291,44.72083,Vedi,,,AM
39.69026,45.46919,Vayk,,,AM
39.55826,46.48054,Tegh,,,AM
39.90008,44.6889,Vanashen,,,AM
39.79449,44.77508,Surenavan,,,AM
39.52191,46.02696,Sisian,,,AM
39.90802,44.66721,Sisavan,,,AM
39.4367,46.31787,Shinuhayr,,,AM
39.87403,44.58678,Lusarat,,,AM
39.94171,44.57233,Shahumyan,,,AM
39.83612,45.30292,Shatin,,,AM
39.56499,45.99861,Shaki,,,AM
39.76111,45.17792,Rind,,,AM
39.83069,44.66949,Noyakert,,,AM
39.902,44.63,Nor Kyank,,,AM
39.97251,44.53565,Mrgavan,,,AM
38.90123,46.24308,Meghri,,,AM
39.73787,45.39058,Malishka,,,AM
39.54763,46.53046,Kornidzor,,,AM
39.90289,44.6029,Pokr Vedi,,,AM
39.51325,46.43141,Khndzoresk,,,AM
39.47383,46.35963,Karahunj,,,AM
39.20762,46.40678,Kapan,,,AM
39.98053,44.62512,Kaghtsrashen,,,AM
39.15091,46.15673,Kajaran,,,AM
39.83948,45.67112,Jermuk,,,AM
39.92511,44.59729,Taperakan,,,AM
39.51111,46.34168,Goris,,,AM
39.7807,45.34729,Gladzor,,,AM
39.76392,45.30829,Getap,,,AM
39.80832,45.10985,Yelpin,,,AM
39.97539,44.52784,Dalar,,,AM
39.98907,44.49785,Burastan,,,AM
39.53491,46.30732,Akner,,,AM
39.49742,45.97241,Brnakot,,,AM
39.97729,44.52127,Berkanush,,,AM
39.98053,44.51392,Baghramyan,,,AM
39.98608,44.50568,Azatavan,,,AM
39.95436,44.60229,Aygezard,,,AM
39.95565,44.59181,Aygepat,,,AM
39.87327,44.66984,Aygavan,,,AM
39.85388,44.68016,Avshar,,,AM
39.95484,44.54874,Artashat,,,AM
39.76672,44.8111,Armash,,,AM
39.72205,45.18392,Areni,,,AM
39.85494,44.6947,Ararat,,,AM
39.83166,44.70489,Ararat village,,,AM
39.56952,45.94452,Angeghakot,,,AM
39.78197,45.22708,Aghavnadzor,,,AM
39.73608,45.35553,Agarakadzor,,,AM
38.86506,46.19463,Agarak,,,AM
39.73889,45.26672,Arpi,,,AM
39.90005,44.65086,Aralez,,,AM
39.91949,44.82507,Urtsadzor,,,AM
40.33103,45.14598,Karmirgyugh,,,AM
40.65973,43.89032,Horom,,,AM
40.03332,44.18048,Margara,,,AM
40.56671,44.79028,Zovaber,,,AM
40.09168,44.39447,Zorak,,,AM
40.12512,45.38068,Zolakar,,,AM
40.25848,44.73328,Zar,,,AM
40.17765,44.5126,Yerevan,,,AM
40.70288,43.77649,Yerazgavors,,,AM
40.07233,44.21948,Yeraskhahun,,,AM
40.20428,45.19209,Yeranos,,,AM
40.08893,44.16669,Yeghegnut,,,AM
40.16557,44.29462,Vagharshapat,,,AM
40.32293,44.48418,Yeghvard,,,AM
40.27508,44.30011,Voskevaz,,,AM
41.12081,45.06381,Voskevan,,,AM
40.27789,44.27508,Voskehat,,,AM
40.76426,43.77474,Voskehask,,,AM
40.88044,45.44159,Verin Karmiraghbyur,,,AM
40.13068,45.25293,Verin Getashen,,,AM
40.02393,44.5924,Verin Dvin,,,AM
39.99731,44.58893,Verin Artashat,,,AM
40.55548,44.90832,Varser,,,AM
40.1827,45.73156,Vardenis,,,AM
40.13722,45.42914,Vardenik,,,AM
40.05242,44.19014,Vardanashen,,,AM
40.13611,45.33069,Vaghashen,,,AM
40.90698,44.60873,Vahagni,,,AM
40.34729,44.37512,Ushi,,,AM
40.29671,44.205,Ujan,,,AM
40.64644,45.31586,Ttujur,,,AM
41.0019,44.6494,Tumanyan,,,AM
40.15959,45.46786,Tsovinar,,,AM
40.4751,45.05011,Tsovazard,,,AM
40.18254,45.63286,Tsovak,,,AM
40.63348,44.96112,Tsovagyugh,,,AM
40.17354,45.22201,Tsakkar,,,AM
40.57788,44.87793,Tsaghkunk,,,AM
40.18048,44.27228,Tsaghkunk,,,AM
40.63883,44.22252,Tsaghkahovit,,,AM
40.79849,44.10144,Tsaghkaber,,,AM
40.5325,44.72323,Tsaghkadzor,,,AM
40.91763,45.40528,Tavush,,,AM
40.1382,45.19096,Tsovasar,,,AM
41.11922,44.28649,Tashir,,,AM
40.06952,44.07788,Tandzut,,,AM
40.39172,43.87793,Talin,,,AM
40.89523,45.1355,Getahovit,,,AM
41.00995,44.38531,Stepanavan,,,AM
40.83131,44.27019,Spitak,,,AM
40.66105,44.01551,Spandaryan,,,AM
40.09075,44.5519,Nubarashen,,,AM
40.10712,44.05108,Alashkert,,,AM
40.46252,44.70709,Solak,,,AM
40.05829,44.38892,Sis,,,AM
40.14584,44.56638,Mushavan,,,AM
41.14693,44.84043,Shnogh,,,AM
40.84042,43.91582,Shirak,,,AM
40.48328,44.38348,Shenavan,,,AM
40.05548,43.93048,Shenavan,,,AM
40.21393,44.30011,Shahumyan,,,AM
40.27654,44.09846,Shamiram,,,AM
41.01599,45.14185,Sevkar,,,AM
40.548,44.95314,Sevan,,,AM
40.29169,45.13068,Sarukhan,,,AM
40.52368,43.91248,Sarnaghbyur,,,AM
41.03531,45.14486,Sarigyugh,,,AM
41.196,44.38432,Sarchapet,,,AM
40.6709,43.87231,Saratak,,,AM
40.77487,44.2222,Saramej,,,AM
40.62116,44.02041,Saralanj,,,AM
40.87043,44.21407,Sarahart,,,AM
40.18516,44.24493,Geghakert,,,AM
40.22754,44.72464,Geghashen,,,AM
40.02789,44.36951,Ranchpar,,,AM
40.25681,44.58195,Ptghni,,,AM
40.16388,44.36389,Ptghunk,,,AM
40.03888,44.06671,Pshatavan,,,AM
40.24731,44.41949,Proshyan,,,AM
40.64026,44.04666,Pokr Mantash,,,AM
40.35553,44.52228,Zoravan,,,AM
40.58612,43.94311,Pemzashen,,,AM
40.32231,44.31141,Parpi,,,AM
40.98248,45.36696,Paravakar,,,AM
40.16388,44.4057,Parakar,,,AM
40.66388,43.97089,Panik,,,AM
40.26392,44.31671,Oshakan,,,AM
40.13206,44.00969,Sardarapat,,,AM
40.3485,44.38717,Ohanavan,,,AM
41.05321,44.61341,Odzun,,,AM
41.17319,44.99851,Noyemberyan,,,AM
40.65832,43.93189,Nor Kyank,,,AM
40.09168,44.48053,Nor Kharberd,,,AM
40.26494,44.65471,Nor Gyugh,,,AM
40.31668,44.57785,Nor Geghi,,,AM
40.87683,45.45722,Norashen,,,AM
40.65722,44.07702,Norashen,,,AM
40.0013,44.59296,Norashen,,,AM
40.08612,43.99451,Nor Armavir,,,AM
40.02228,44.42511,Noramarg,,,AM
40.19733,44.3501,Norakert,,,AM
40.37793,45.18048,Noratus,,,AM
40.30296,44.58314,Nor Hachn,,,AM
40.35553,43.9917,Nerkin Sasnashen,,,AM
40.14172,45.27087,Nerkin Getashen,,,AM
40.33893,44.01392,Nerkin Bazmaberd,,,AM
40.14857,45.50874,Artsvanist,,,AM
40.86695,45.34179,Navur,,,AM
40.0639,43.98889,Nalbandyan,,,AM
40.85287,44.16366,Shirakamut,,,AM
40.75767,43.99274,Basen,,,AM
40.31198,44.36671,Mughni,,,AM
40.18249,44.25383,Hovtamej,,,AM
40.20007,44.27789,Mrgastan,,,AM
40.28607,44.54449,Mrgashen,,,AM
40.12283,44.06578,Mrgashat,,,AM
40.02642,44.55953,Mrganush,,,AM
40.90534,45.48838,Movses,,,AM
40.02228,44.4917,Mkhchyan,,,AM
40.83472,44.11108,Mets Parni,,,AM
40.21948,45.76391,Mets Masrik,,,AM
40.64376,44.05653,Mets Mantash,,,AM
41.20156,44.22877,Metsavan,,,AM
40.07246,44.2905,Metsamor,,,AM
40.1814,44.40033,Merdzavan,,,AM
40.66545,44.35358,Melikgyugh,,,AM
40.67017,43.95652,Meghrashen,,,AM
40.6068,44.64158,Meghradzor,,,AM
40.24419,44.6341,Mayakovski,,,AM
40.4471,43.8817,Mastara,,,AM
40.06595,44.43669,Masis,,,AM
40.14028,45.30232,Martuni,,,AM
40.05829,44.47229,Marmarashen,,,AM
40.83486,43.7779,Marmashen,,,AM
40.73381,44.68474,Margahovit,,,AM
40.57595,43.87059,Maralik,,,AM
40.84715,43.83938,Mayisyan,,,AM
40.07637,45.25507,Madina,,,AM
40.86137,44.03489,Lusaghbyur,,,AM
40.08893,44.26947,Lusagyugh,,,AM
40.18726,44.0039,Lukashin,,,AM
40.15933,45.23467,Lichk,,,AM
40.7882,44.16024,Lernavan,,,AM
40.81538,44.39344,Lernapat,,,AM
40.79532,44.27435,Lernantsk,,,AM
40.46676,44.79249,Lernanist,,,AM
40.5625,43.9389,Lernakert,,,AM
40.75843,44.63401,Lermontovo,,,AM
40.13611,44.24731,Khoronk,,,AM
40.51947,44.93048,Lchashen,,,AM
40.45569,45.07507,Lchap,,,AM
40.26947,45.14447,Lanjaghbyur,,,AM
40.95719,44.55623,Kurtan,,,AM
40.51915,44.39119,Kuchak,,,AM
41.13243,45.1295,Koti,,,AM
40.27789,44.66388,Kotayk,,,AM
40.29995,44.15252,Kosh,,,AM
41.18184,44.97608,Koghb,,,AM
40.8074,44.49704,Vanadzor,,,AM
40.63721,44.14058,Hnaberd,,,AM
40.93668,45.1821,Khashtarak,,,AM
40.12512,44.4057,Khachpar,,,AM
40.16808,45.69259,Khachaghbyur,,,AM
40.38068,43.94733,Katnaghbyur,,,AM
40.82323,44.14137,Katnajur,,,AM
40.17048,45.57785,Karchaghbyur,,,AM
40.33069,44.37793,Karbi,,,AM
40.10444,45.28972,Karanlukh,,,AM
40.24451,43.82233,Karakert,,,AM
40.54309,43.83331,Karaberd,,,AM
40.32507,44.70007,Kaputan,,,AM
40.24739,44.53511,Kanakeravan,,,AM
40.0095,44.54531,Kanachut,,,AM
40.82572,43.95071,Kamo,,,AM
40.35398,45.12386,Gavar,,,AM
40.47196,44.73744,Kaghsi,,,AM
40.35406,44.05435,Kakavadzor,,,AM
40.61564,43.72643,Isahakyan,,,AM
40.15701,44.09192,Mayisyan,,,AM
40.77482,44.54596,Shahumyan,,,AM
40.88037,45.14776,Ijevan,,,AM
40.5169,44.75591,Hrazdan,,,AM
40.15553,44.0388,Armavir,,,AM
40.11995,44.37298,Hayanist,,,AM
40.17143,43.94993,Hatsik,,,AM
40.77614,44.96847,Haghartsin,,,AM
40.79305,43.84635,Gyumri,,,AM
40.96528,44.47128,Gyulagarak,,,AM
40.23694,44.69153,Kamaris,,,AM
40.12394,44.41556,Ghukasavan,,,AM
40.31091,45.67924,Geghamasar,,,AM
40.8046,44.54025,Gugark,,,AM
40.1861,44.26947,Tsiatsan,,,AM
40.73053,45.00012,Gosh,,,AM
40.1347,44.78332,Goght,,,AM
40.89255,44.19915,Gogaran,,,AM
40.03844,44.56369,Getazat,,,AM
40.04449,43.94171,Getashen,,,AM
40.9577,44.44161,Gargar,,,AM
40.68467,44.02333,Geghanist,,,AM
40.14587,44.43048,Geghanist,,,AM
40.25568,45.14728,Gegharkunik,,,AM
40.5625,44.88892,Geghamavan,,,AM
40.11931,44.73442,Garni,,,AM
40.54026,44.86962,Gagarin,,,AM
40.72365,44.71664,Fioletovo,,,AM
40.2004,44.63438,Dzoraghbyur,,,AM
40.56811,43.88068,Dzorakap,,,AM
40.16817,45.1945,Dzoragyugh,,,AM
40.50848,43.82092,Dzithankov,,,AM
40.18889,44.62414,Jrvezh,,,AM
40.79028,44.18664,Jrashen,,,AM
40.05275,44.51259,Jrashen,,,AM
40.73817,44.02776,Jrarat,,,AM
40.07214,44.27137,Jrarat,,,AM
40.0473,44.4751,Jrahovit,,,AM
40.04449,44.02789,Janfida,,,AM
40.01984,44.58376,Dvin,,,AM
40.9617,44.65003,Dsegh,,,AM
40.22229,44.27228,Doghs,,,AM
40.74037,44.86344,Dilijan,,,AM
40.57013,44.81609,Ddmashen,,,AM
40.21642,44.48088,Davtashen,,,AM
40.2279,44.30011,Dasht,,,AM
40.83674,44.42494,Darpas,,,AM
40.10828,44.37793,Darbnik,,,AM
40.22648,43.8719,Dalarik,,,AM
41.18118,44.83217,Chochkan,,,AM
40.40289,44.64447,Charentsavan,,,AM
40.59655,45.35498,Chambarak,,,AM
40.45382,44.64841,Bjni,,,AM
40.31335,44.59685,Byureghavan,,,AM
40.33894,44.27275,Byurakan,,,AM
40.45569,44.51947,Buzhakan,,,AM
41.20503,44.99967,Berdavan,,,AM
40.88066,45.38901,Berd,,,AM
40.86763,44.43978,Bazum,,,AM
40.3295,44.319,Bazmaghbyur,,,AM
40.32309,45.1103,Gandzak,,,AM
40.01604,44.51889,Byuravan,,,AM
40.10828,44.01947,Bambakashat,,,AM
40.25153,44.60828,Balahovit,,,AM
41.24358,44.81737,Bagratashen,,,AM
40.71959,43.82727,Azatan,,,AM
40.18048,44.23328,Haytagh,,,AM
41.18826,44.90404,Ayrum,,,AM
40.80312,43.75173,Haykavan,,,AM
40.08893,44.03888,Haykavan,,,AM
40.00293,44.55829,Aygestan,,,AM
40.23608,44.28888,Aygeshat,,,AM
40.07507,44.0611,Aygeshat,,,AM
40.14728,44.16669,Aknalich,,,AM
40.97951,45.25033,Aygehovit,,,AM
40.83121,45.54483,Aygedzor,,,AM
40.38036,44.04591,Metsadzor,,,AM
40.21436,44.57846,Avan,,,AM
40.15008,44.26672,Artimet,,,AM
40.12231,45.35553,Astghadzor,,,AM
40.2976,44.36152,Ashtarak,,,AM
41.0377,43.85843,Ashotsk,,,AM
40.33069,43.91669,Ashnak,,,AM
40.29636,44.5958,Arzni,,,AM
40.45007,44.60828,Arzakan,,,AM
40.61918,43.97207,Artik,,,AM
40.2973,43.76672,Arteni,,,AM
40.4779,44.40008,Hartavan,,,AM
40.11108,44.18329,Artashar,,,AM
40.8346,44.04614,Hartagyugh,,,AM
40.16949,44.21393,Arshaluys,,,AM
40.23356,44.58209,Arinj,,,AM
40.60947,44.00308,Harich,,,AM
40.37116,44.59618,Argel,,,AM
40.15289,44.4389,Argavand,,,AM
40.0611,44.09448,Argavand,,,AM
40.65345,44.04419,Arevshat,,,AM
40.03963,44.54179,Arevshat,,,AM
40.7417,43.9043,Arevik,,,AM
40.1001,44.09448,Arevik,,,AM
40.86039,44.27438,Arevashogh,,,AM
40.13984,44.3744,Arevashat,,,AM
40.86118,44.37587,Arjut,,,AM
41.16351,44.87631,Archis,,,AM
40.13892,44.40289,Arbat,,,AM
40.04169,44.14728,Arazap,,,AM
40.78276,43.80583,Arapi,,,AM
40.25095,44.66351,Aramus,,,AM
40.05548,44.30292,Araks,,,AM
40.40289,44.54449,Aragyugh,,,AM
40.48889,44.3529,Aragats,,,AM
40.32121,43.66205,Aragatsavan,,,AM
40.21948,44.23328,Aragats,,,AM
40.59297,44.35945,Aparan,,,AM
40.09729,44.25293,Apaga,,,AM
40.65008,43.98053,Anushavan,,,AM
40.08331,43.96668,Amasia,,,AM
40.95566,43.78379,Amasia,,,AM
41.09766,44.67316,Alaverdi,,,AM
40.4223,44.63348,Alapars,,,AM
40.68082,44.28797,Alagyaz,,,AM
40.26672,44.6861,Akunk,,,AM
40.16056,45.72707,Akunk,,,AM
41.08976,44.6173,Akori,,,AM
40.78081,43.90037,Akhuryan,,,AM
40.74212,43.77674,Akhurik,,,AM
41.2172,44.91376,Haghtanak,,,AM
41.14952,44.78168,Akhtala,,,AM
40.2333,44.25295,Aghavnatun,,,AM
40.57848,44.69948,Aghavnadzor,,,AM
40.3139,44.25568,Aghdzk,,,AM
40.20007,44.23053,Tsaghkalanj,,,AM
40.84291,45.16132,Gandzakar,,,AM
41.01072,44.46845,Agarak,,,AM
40.33069,44.07233,Agarakavan,,,AM
40.30191,44.27923,Agarak,,,AM
40.1875,45.19389,Vardadzor,,,AM
40.98781,45.14952,Achajur,,,AM
40.2717,44.63342,Abovyan,,,AM
40.04851,44.54742,Abovyan,,,AM
40.97083,44.50889,Vardablur,,,AM
40.08533,44.57957,Bardzrashen,,,AM
40.02787,44.52565,Nshavan,,,AM
40.10553,44.43329,Norabats,,,AM
40.98847,45.2067,Azatamut,,,AM
40.77851,44.93838,Teghut,,,AM
40.83947,45.47033,Artsvaberd,,,AM
40.24011,43.87102,Lernagog,,,AM
40.28749,44.07798,Aruch,,,AM
40.30011,44.38892,Nor Yerznka,,,AM
40.25012,44.34448,Sasunik,,,AM
40.23307,44.51129,Zovuni,,,AM
40.23555,44.45162,Kasakh,,,AM
40.19608,43.85409,Baghramyan,,,AM
40.18048,43.91949,Myasnikyan,,,AM
40.08331,43.93048,Hushakert,,,AM
40.12512,43.96393,Lenughi,,,AM
40.10828,44.16388,Zartonk,,,AM
40.14459,44.11484,Metsamor,,,AM
40.08444,44.30528,Gay,,,AM
40.19324,44.36934,Baghramyan,,,AM
40.1557,44.37793,Musaler,,,AM
